dummy,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
6,0.0525616,1.0071627,0.0596708,0.0975044,0.9247976,0.0396053,0.2311162,1.0215365,1.0344574,1.0492073
6,0.041614,1.047981,0.0517763,0.1390024,0.8893913,0.1018989,0.182029,0.9767832,0.94147,1.035269
6,0.0793225,1.0648261,0.0474774,0.1305766,0.9219569,0.1357958,0.1937264,1.0110476,1.0707197,1.0640643
6,0.066256,1.0893275,0.0829903,0.1432925,0.9011828,0.168572,0.2137353,0.9189205,0.9583898,1.0116724
6,0.0833135,0.9973088,0.0601123,0.1461741,0.9009034,0.1727781,0.2078364,0.992716,0.9871391,1.0402943
6,0.0638034,1.0253994,0.0504906,0.1444611,0.9202896,0.1838712,0.224891,0.887787,1.0377339,1.0651541
6,0.0596093,1.1518399,0.0418283,0.1854343,0.8322556,0.2033885,0.1729499,1.0334817,0.9779465,0.9701909
6,0.0527643,1.0049145,0.0542623,0.1579818,0.9011246,0.14169,0.2012192,0.9869959,0.9236247,1.0002641
6,0.0558583,1.0056298,0.0474674,0.1295696,0.8509268,0.0914672,0.1806748,1.0548502,0.9423471,1.0382605
6,0.0613762,1.081659,0.0661725,0.1884026,0.9985681,0.2040017,0.2324954,1.0636194,0.9389775,0.971502
6,0.0808301,1.0482558,0.0588977,0.1358989,0.9215159,0.1006123,0.1800997,1.0528074,1.0467973,0.8693821
6,0.0627084,1.0040535,0.0469686,0.1278156,0.9290036,0.1228807,0.1898869,0.9887166,1.0161777,1.0822025
6,0.077346,0.9198017,0.0470388,0.1303427,0.8838472,0.1237756,0.2058253,1.0252923,1.0046247,0.9731209
6,0.0686263,0.9473459,0.0525467,0.1383863,0.9342176,0.0846676,0.2347189,1.0023746,0.9756101,1.0216554
6,0.0632618,0.9482737,0.0729505,0.1553955,0.979167,0.1289711,0.1951294,0.9411934,0.9445908,1.0116711
6,0.0772448,1.0108963,0.0605221,0.1441515,0.9052112,0.1143098,0.194667,0.9737659,0.9965886,1.1094799
6,0.0774611,0.9817373,0.0759306,0.2228592,0.8979841,0.5048902,0.2048161,0.9565277,1.0177818,1.0090008
6,0.0803783,1.0647567,0.0514079,0.1416141,0.9444377,0.0493557,0.2226566,0.9629044,1.0703116,1.08686
6,0.0518805,0.9819142,0.0697542,0.1776058,0.914858,0.1959058,0.1946473,1.0950015,1.0122424,0.9835342
6,0.0688407,0.9933389,0.0528712,0.1251397,0.8047006,0.1560355,0.2110221,0.9871755,1.0926509,1.1301178
6,0.0702162,1.0321548,0.0720336,0.1584957,0.8906248,0.2199513,0.1781087,1.0786302,1.0788406,0.980082
6,0.0724204,1.0670269,0.0678186,0.1479126,0.8875498,0.1514645,0.2540312,1.0249777,0.9801992,1.0447041
6,0.0596023,1.0400701,0.0456164,0.0982528,0.9759371,0.0985252,0.2226512,1.0319499,1.0585806,1.0561279
6,0.0649454,1.0487065,0.0534182,0.1269593,0.9476125,0.177591,0.2221478,1.1265414,0.9585294,1.0058759
6,0.0625106,1.0281532,0.0534288,0.1135372,0.9284804,0.14411,0.2151522,1.0185283,1.0461201,1.0978711
6,0.0640898,1.0141709,0.0566674,0.0812538,0.9435422,0.0617586,0.254526,1.0494707,0.9819308,1.0423318
6,0.0756573,1.0234055,0.069137,0.1395052,0.9355104,0.0883098,0.1753267,0.9280209,1.015329,1.027615
6,0.0681214,0.9903377,0.0583253,0.1585924,0.9216005,0.2359523,0.2398833,0.9430188,0.9957755,0.9878179
6,0.0655631,0.970107,0.0879328,0.1118282,0.9684521,0.068426,0.2416725,1.0275456,1.0087128,1.0250011
6,0.0886749,0.9926704,0.0430529,0.1453338,0.9908449,0.0737278,0.1893753,1.0589215,1.0316288,1.0419565
6,0.1068364,1.0825138,0.0786348,0.1873548,0.8706517,0.2447959,0.2172132,1.1087341,1.0803866,1.1110921
6,0.0611272,1.0441987,0.0726442,0.1563804,0.9439361,0.2951478,0.240766,0.997663,0.9379389,1.0545364
6,0.0613755,0.9684554,0.0895325,0.1311355,0.9088993,0.1832344,0.1850341,1.0610729,0.9831023,0.9909441
6,0.0839766,0.9915682,0.0452999,0.1029375,0.8962274,0.1224446,0.2107642,1.0038161,1.0631366,1.0500765
6,0.0548285,1.0466042,0.0654051,0.1009129,0.8970919,0.0996233,0.2348626,0.954285,0.953947,0.924203
6,0.0447087,1.0502868,0.0555015,0.1509736,0.8548434,0.2839699,0.2152493,1.0316908,1.0056951,0.9548685
6,0.0716781,0.9325721,0.0612076,0.1411964,0.92838,0.1181196,0.2230975,1.010063,1.1147805,0.9822437
6,0.0649889,1.0285634,0.0792039,0.1645324,0.8928011,0.0917494,0.2070982,0.9594342,0.9644437,1.0671431
6,0.0678215,1.0301633,0.0392445,0.1056433,1.0068053,0.1195874,0.2292865,0.9376772,1.0052004,1.0234551
6,0.0731294,1.0264627,0.0564527,0.1406802,0.9625252,0.1154231,0.2079414,0.9770583,1.0548271,0.990296
6,0.0651466,0.967586,0.0651957,0.1543526,0.9772608,0.1684363,0.2090969,1.0242867,1.0104653,1.1163746
6,0.0618119,1.0399956,0.0537643,0.1607075,0.9291449,0.1604992,0.2188571,0.9923386,0.9340205,0.9729244
6,0.0749073,1.0416318,0.0486199,0.1013885,0.9653249,0.0786478,0.238887,0.9655213,1.0506229,1.0500602
6,0.0682602,1.0758075,0.0633193,0.1517566,0.9983385,0.0837475,0.1686142,0.9711545,0.9684349,0.9987472
6,0.0694786,1.0468651,0.0469192,0.2050788,0.8965254,0.2524434,0.1676624,1.0375437,1.1132312,1.0256805
6,0.0829949,1.0006528,0.0506874,0.1408036,0.9881526,0.1857568,0.21854,1.0683445,0.8876727,0.9716622
6,0.0593561,0.9910754,0.0573487,0.1310727,0.8763354,0.0870925,0.2157712,1.0970168,1.0507561,1.0900681
6,0.0774708,1.0302379,0.0552055,0.1318782,0.8084204,0.0836526,0.24728,0.9649541,1.0738671,1.0173612
6,0.0658248,1.0360426,0.0507577,0.1008668,0.9409303,0.0748795,0.2178268,0.971036,1.0739695,1.0216378
6,0.0691046,0.9742367,0.0388944,0.2151557,0.8898104,0.3717633,0.2152721,0.952257,0.9742716,0.9848704
6,0.0846364,1.0613726,0.050468,0.1576925,0.973226,0.1291888,0.166972,0.9927443,1.0905327,0.9852245
6,0.05534,1.0038777,0.0576234,0.1492484,0.9362057,0.0908969,0.2277426,1.031405,0.9916072,1.050103
6,0.0822405,1.0386391,0.0513008,0.1557253,0.9639519,0.2053739,0.1460796,1.0049174,1.0571259,1.022459
6,0.0632102,0.9816783,0.0553234,0.1410105,0.9070432,0.146283,0.2399383,1.0270039,0.9644836,0.9770958
6,0.0852014,0.9909196,0.050446,0.0985379,0.9674988,0.0435086,0.1776226,1.0313853,0.9290736,0.9585392
6,0.0754612,1.0313492,0.0607681,0.142386,0.9298553,0.1817605,0.1954392,0.9829629,0.9773214,0.9348872
6,0.0593843,0.9406904,0.0420917,0.1626109,0.9392353,0.083299,0.2109573,0.9491503,0.9532003,0.9977851
6,0.0781188,0.9597597,0.0525119,0.1391959,1.0120189,0.0841814,0.2069552,1.0490527,0.9782704,1.10163
6,0.0608724,1.1111407,0.0697782,0.1679189,0.9256758,0.1874416,0.2000384,1.0283852,1.0416684,1.093024
6,0.0521241,1.0193322,0.0520496,0.1189886,1.0094356,0.0918495,0.2363527,1.0150459,1.0305781,0.9131013
6,0.0641133,0.9948737,0.0631978,0.1104964,0.9320499,0.0839581,0.1804015,1.0624363,0.9579711,1.0570475
6,0.068668,1.0331209,0.0553468,0.1485325,0.98784,0.1703397,0.1689273,1.0020746,1.041642,1.0255212
6,0.0801142,0.9279745,0.0832771,0.1866423,0.8903372,0.2182716,0.1930349,0.9934085,1.0733971,1.0560418
6,0.0521228,1.0723214,0.062698,0.1519993,0.8702491,0.1527523,0.1443433,1.0007558,1.012105,1.0076882
6,0.0664469,0.9348515,0.0520002,0.0981276,1.0725605,0.0770035,0.2282833,0.9296253,0.9548362,0.9758801
6,0.0753006,0.9917349,0.0804836,0.1537054,0.8749306,0.2062525,0.2244108,1.0334845,0.998695,1.0924438
6,0.0712019,1.0598285,0.0560641,0.1706568,0.8182975,0.157407,0.2171052,1.0282335,0.9610338,1.020756
6,0.0622542,1.0446756,0.0625508,0.1859344,0.9863909,0.2015822,0.1963888,0.9929452,0.9687929,1.0001174
6,0.0881623,0.99505,0.0545738,0.1253354,0.9837572,0.0932383,0.1982373,1.0186755,1.0216729,1.0491295
6,0.0733284,1.0157768,0.0587913,0.0725022,1.0095441,0.0674015,0.2127907,1.0310407,1.1575359,0.9668373
6,0.0723256,0.955972,0.0579427,0.1212388,0.9424555,0.0629357,0.2033231,0.9698445,0.9991104,1.1095492
6,0.0774814,0.9511136,0.075115,0.1833235,0.9408726,0.2601665,0.1888401,1.0753073,0.9808851,0.9762201
6,0.0923717,1.0743615,0.0566561,0.1266613,0.9753486,0.0416306,0.2274124,0.9722085,1.0564171,1.0038392
6,0.0682737,1.0507572,0.0573332,0.1726421,0.8956319,0.2541487,0.1798185,0.9462527,1.033771,0.9777644
6,0.0521009,0.9993563,0.0603394,0.13791,0.843667,0.2682548,0.2384788,1.0154575,0.9705425,0.9703148
6,0.0559511,1.0357697,0.057813,0.1452078,0.9299374,0.2051439,0.1696214,1.0115012,0.9911205,0.9846277
6,0.0844372,1.0046256,0.0608443,0.1671937,0.9364223,0.2707185,0.1620385,1.0352473,1.0329487,1.0165113
6,0.0846819,0.9387962,0.0655976,0.2039014,0.841118,0.2769776,0.2126943,0.9406606,1.0329274,0.9920316
6,0.0658826,1.0150604,0.0661399,0.2240937,0.8601489,0.286443,0.1425931,0.9612705,0.9343476,1.0781366
6,0.0512307,0.9702552,0.0632709,0.1480801,0.9417722,0.0881685,0.2380853,0.9288966,0.9861837,1.1054589
6,0.0749957,1.0540565,0.0528269,0.13418,0.9327988,0.103647,0.1991721,0.9578732,1.0196593,0.9819401
6,0.046664,0.9930365,0.0497544,0.1596568,0.9135675,0.1597715,0.2144042,0.9899653,1.0457654,1.0275378
6,0.0574024,0.9300592,0.072759,0.1174799,0.9147643,0.1133473,0.2537901,1.1806553,0.9233967,1.0376644
6,0.0842017,1.0084962,0.0623441,0.1307028,0.9336109,0.1012996,0.1797402,1.0038176,1.0405332,1.0080916
6,0.0814637,1.0248652,0.0539292,0.1250814,0.8971412,0.2970401,0.2057861,1.0173686,1.0085764,1.0463269
6,0.0574911,1.0774786,0.0893214,0.1506619,0.8677668,0.1209279,0.213238,0.999336,1.0534726,0.9894264
6,0.0773557,0.9931025,0.0518907,0.1392632,0.9294535,0.1168248,0.2145908,1.0780468,1.0059692,1.0734626
6,0.0798881,0.9937321,0.0669868,0.1695069,0.8202997,0.1882784,0.2192277,0.9869928,0.9934195,0.9343513
6,0.0706943,1.0565923,0.049972,0.2007213,0.8727242,0.2133959,0.2361775,1.0457472,0.9129077,1.0503471
6,0.0491318,0.9969069,0.0683785,0.1545079,0.9340378,0.0941867,0.218202,0.990514,0.9934752,1.0330429
6,0.0553371,1.0281498,0.0693642,0.2029008,0.9698469,0.361718,0.1766236,1.0315554,1.0291814,1.0101369
6,0.0693154,1.0379976,0.0496424,0.1405062,0.853587,0.1711547,0.2183996,0.9691655,1.1569717,1.0385799
6,0.0648062,0.978214,0.0679368,0.1898742,0.873466,0.3679805,0.1924869,1.0976735,0.9832825,0.9796359
6,0.0942414,1.0164293,0.0576903,0.1449877,0.9353506,0.0562673,0.2097321,0.9365504,1.0453302,1.0928009
6,0.0546968,1.112388,0.0599108,0.1802873,0.8793895,0.2871165,0.1812638,1.0261364,1.0456863,0.9190482
6,0.0794393,1.0272367,0.0363155,0.1230793,0.8969096,0.0508522,0.2335571,1.1190324,1.0127563,1.0364055
6,0.0609704,1.0223385,0.0481368,0.1947196,0.8025235,0.3546013,0.229474,0.9780795,1.0568296,0.9990348
6,0.0691904,1.0004041,0.0758808,0.1461422,0.8502383,0.3064754,0.2308892,0.9574782,1.014656,0.9958532
6,0.0760942,1.042503,0.0340262,0.1044433,0.9465308,0.1420061,0.2588271,1.0020487,0.9536943,0.9652985
6,0.0736301,1.0197574,0.0476249,0.1102983,0.9404251,0.0804573,0.2579074,1.0096108,0.9400339,1.0010187
6,0.0699224,1.0365186,0.0494654,0.1387623,0.9398588,0.1073071,0.2350596,0.9585853,0.9869314,1.0460951
6,0.062142,1.0021924,0.0366733,0.1389957,0.9618287,0.1921404,0.2142373,0.9406673,1.0481616,0.9401452
6,0.0459001,0.9232292,0.0488136,0.1135673,0.9513197,0.0510624,0.2202092,0.8939573,0.9505902,1.0583277
6,0.0768455,1.0120345,0.0422171,0.1764812,0.8720834,0.2640426,0.2023754,1.0268628,1.0087339,0.9653138
6,0.0781259,0.9797629,0.0419874,0.1637063,0.8574995,0.1675534,0.2063781,0.99757,0.9793826,1.0582576
6,0.0750974,1.0419214,0.0662969,0.1269975,0.9857919,0.0965575,0.2203278,0.974246,0.9676113,1.1144547
6,0.0857846,1.023708,0.0591911,0.144895,0.9061404,0.1563479,0.200165,1.10807,1.002261,1.0277133
6,0.0642091,1.1120229,0.0474678,0.1337617,0.9527483,0.1345002,0.1905934,1.0316358,1.0162635,1.009149
6,0.0563439,1.0216291,0.0615568,0.1257937,0.8948372,0.1763268,0.212334,0.9565172,0.9887958,1.0452624
6,0.0876898,1.071512,0.0690615,0.1561246,0.9856957,0.071788,0.2431781,0.9842541,0.9667074,0.9509853
6,0.0621768,0.9649618,0.0984336,0.1320762,0.8612757,0.1599809,0.217851,1.0276663,1.0007627,1.0082666
6,0.0837422,1.0206198,0.0712513,0.1535333,0.930071,0.1636966,0.2249549,0.9502006,1.0243082,0.9853274
6,0.080475,0.9994699,0.0630952,0.1217834,0.962199,0.0788713,0.2228408,1.1646642,1.0411381,1.0314009
6,0.0728285,1.0088813,0.0412742,0.1633671,0.9006803,0.2907967,0.1897067,1.1505533,0.9780964,0.9509136
6,0.0760292,0.9304093,0.0401036,0.1735217,0.8861591,0.3751895,0.2393951,0.9936122,1.0474961,1.034016
6,0.0778883,1.0645567,0.0677116,0.1402677,0.8969281,0.1099877,0.2435588,1.0079651,1.0557366,1.1007911
6,0.0735448,0.9736665,0.0632062,0.1254557,0.9667645,0.0692089,0.2406093,1.0231093,1.1721709,1.1002998
6,0.0783644,0.9837742,0.0547861,0.1645836,0.8063292,0.1666054,0.20776,1.0746226,1.0557826,0.9082134
6,0.0607297,0.9672087,0.072882,0.1620342,0.9521429,0.1457759,0.2178367,0.9909439,1.0431214,1.0428024
6,0.0591669,1.0353875,0.0629862,0.1601845,0.9189921,0.1282978,0.2507169,1.0392358,0.9748291,1.1338985
6,0.0867266,1.0889593,0.0572362,0.1402835,0.9020339,0.1135742,0.1963752,1.1032174,1.022078,1.0081915
6,0.0752516,1.0246306,0.0621141,0.1773065,0.9077593,0.0965055,0.2380803,0.9736191,1.0268482,0.9991763
6,0.0908893,1.1069562,0.0301442,0.105114,0.9764413,0.0611005,0.2209327,1.0381953,1.0054508,0.9995047
6,0.0559624,0.9159725,0.0678711,0.2241311,0.8197317,0.3653068,0.2380969,0.9645851,1.0103368,0.9963126
6,0.062849,1.0463645,0.0716938,0.1592964,0.9709635,0.1390427,0.2493737,0.9519601,1.0535104,1.0279389
6,0.0643472,0.8988271,0.0584109,0.1571134,0.9282677,0.1434102,0.2272377,0.928971,0.9864111,1.0431079
6,0.0690021,1.0553469,0.0797677,0.1844718,0.8344363,0.3341004,0.1768138,1.0022096,1.1138994,0.9844764
6,0.0418467,1.0172357,0.0733301,0.1829133,0.8815998,0.1818638,0.2066706,1.0042665,1.0360162,1.0118409
6,0.0560042,0.9349406,0.0527462,0.1768766,0.8972488,0.2915972,0.2191677,1.0713355,1.01658,0.9261505
6,0.0943401,1.0619297,0.0556205,0.1343487,0.8931551,0.171269,0.245586,1.0101962,1.0297053,0.9664841
6,0.069189,0.8901424,0.0620274,0.1518866,0.9200102,0.1983203,0.2518361,1.0215926,1.077243,1.0604566
6,0.0822803,1.0213717,0.0612908,0.1566998,0.9215056,0.1747128,0.2081815,1.0122889,0.9311041,0.9890892
6,0.0699622,1.0656521,0.0478743,0.2133797,0.9019251,0.2681883,0.1872229,0.9484082,0.9881646,1.0850791
6,0.0658479,1.032889,0.0753146,0.1527002,0.9362294,0.1384448,0.2344482,0.9935522,0.9637475,1.0149669
6,0.0477197,1.0642794,0.0883709,0.1626695,0.8088456,0.2468135,0.1872945,1.0072653,1.0838966,1.0607316
6,0.0511895,1.0282229,0.067795,0.1911959,0.9594221,0.3232063,0.1979135,0.9809576,1.0491779,1.0158177
6,0.0777318,1.04482,0.0511097,0.1021875,1.0022474,0.0247925,0.2471655,1.0219375,0.9328048,1.0086163
6,0.0716722,1.0820777,0.0741192,0.1229616,0.9854411,0.0651463,0.2685776,1.0129729,0.9378371,1.1235087
6,0.0890412,1.0434835,0.0692635,0.1784093,0.9002214,0.1923974,0.1991748,1.0729686,0.9385825,1.0035188
6,0.0928419,1.0527157,0.0615049,0.2061942,0.8445585,0.3258511,0.2121357,1.0227383,1.1093136,1.0856929
6,0.0700462,0.9795502,0.0521322,0.1551412,0.8866679,0.1454742,0.1867522,1.0300967,0.9556595,1.0247752
6,0.0627463,0.9501358,0.0542644,0.1544562,1.0310464,0.2077713,0.226483,1.0507402,1.0312295,1.0054282
6,0.0720428,1.0749807,0.0556172,0.1784816,0.930186,0.2929614,0.1862752,1.0325013,1.055334,1.0110479
6,0.0794637,0.9501025,0.0823024,0.1509494,0.9164476,0.2962029,0.2171744,1.000622,1.0004164,1.0347017
6,0.0716209,1.031246,0.078729,0.2083544,0.9137686,0.3073544,0.1976168,0.9654192,0.9705729,0.9701088
6,0.0647868,1.0883789,0.0337393,0.0959482,0.9911034,0.065239,0.2561597,1.0548398,1.0763787,1.0282514
6,0.0520006,0.9884641,0.0690666,0.1607584,0.9393783,0.1387572,0.1920544,0.9757713,0.984611,0.9948611
6,0.0776528,1.0356835,0.0699534,0.1640374,0.8537569,0.2427178,0.1908515,1.0435294,1.0723885,1.0441657
6,0.0597128,1.0079086,0.0610418,0.1851523,0.8659669,0.2266067,0.2061477,0.9377839,1.0178708,1.0156048
6,0.0618163,0.9286566,0.0568022,0.1944284,0.9117362,0.1677723,0.1811593,0.978651,1.0243145,1.0729337
6,0.0795116,1.0195387,0.0515525,0.1702134,0.8517301,0.2457823,0.2343499,1.1149661,0.9637588,0.9856001
6,0.0897927,1.0168798,0.0445561,0.1239466,0.8685479,0.1286838,0.2273536,1.0280474,1.0334356,1.131728
6,0.0814659,1.0661976,0.0745643,0.1438909,0.8790145,0.1192618,0.2742357,1.0394822,1.0871189,0.9909914
6,0.0674383,0.9651886,0.0530569,0.1432653,0.939451,0.1534989,0.1986994,1.1163856,1.0047484,0.9604454
6,0.0564228,0.9276939,0.0430411,0.1411949,0.9179892,0.0839343,0.1937925,0.9681064,1.0182688,1.1167393
6,0.0650725,0.9961349,0.0473162,0.1511518,0.8838116,0.1659745,0.2165755,1.0901957,1.0021529,1.0572848
6,0.0656641,0.9913584,0.0585368,0.1687755,0.9236547,0.2166275,0.183395,0.9896424,1.0081926,1.0091463
6,0.060987,1.0025893,0.0714755,0.164864,1.0453544,0.0979887,0.1970612,1.0737333,0.9869671,0.9672037
6,0.0784612,0.9519196,0.0650639,0.1531762,0.9506027,0.1127714,0.2215085,1.0384085,0.9633101,0.9545516
6,0.0750207,0.9623166,0.0657345,0.1632264,0.9099486,0.179299,0.2040412,0.9952394,1.0492338,1.0645216
6,0.0662989,1.0632846,0.0556905,0.1366838,0.9264203,0.171087,0.209492,0.9986709,1.0029628,0.9167073
6,0.0749314,0.9690244,0.0713155,0.122602,0.9210182,0.0790949,0.1613044,1.0036671,1.1023259,0.9848368
6,0.0729332,0.9896102,0.0450062,0.1686525,0.9697881,0.0933506,0.2589314,1.0280822,0.9995716,1.0527982
6,0.045778,0.9288166,0.0568611,0.1679632,1.0345168,0.0946382,0.253317,0.998576,0.9547345,0.8901292
6,0.0884053,1.0285128,0.0339151,0.1158822,0.8930281,0.1137781,0.1993766,1.0139295,0.9879489,0.9776275
6,0.0896802,1.0745032,0.0585789,0.1373205,0.938348,0.1767629,0.1983411,0.9505142,1.07173,0.9568693
6,0.0528864,1.0813404,0.070126,0.1697038,0.9276425,0.217226,0.1930259,0.9540576,1.0935942,0.9981679
6,0.0759837,1.0297489,0.0464915,0.198849,0.9542479,0.2691892,0.199245,1.061114,0.976103,0.9702536
6,0.0598212,1.0158041,0.0566906,0.1220723,0.9614786,0.169013,0.2147031,1.0722988,1.0243279,0.9500068
6,0.0547299,1.0579507,0.0438317,0.1643475,0.867166,0.2250609,0.1618109,0.9249473,0.9948677,1.1426374
6,0.0657352,0.9834087,0.0444948,0.1657596,0.9253029,0.1181389,0.226892,0.9929398,1.0371356,1.0055733
6,0.0655145,1.0162071,0.0708865,0.1142179,0.9573147,0.0573963,0.2423942,0.9980238,1.1623085,1.0374485
6,0.0602147,1.0090427,0.0682211,0.1054801,0.8911439,0.1271612,0.2129068,0.9275759,1.0287653,0.9835291
6,0.0882191,0.986934,0.067255,0.1355883,0.942787,0.0995229,0.2032192,0.9903737,1.1172773,0.9620267
6,0.0701941,1.0232651,0.0661551,0.1939915,0.8541094,0.4445352,0.185611,1.0080751,0.9876069,1.0080551
6,0.062592,0.986626,0.0696423,0.1543153,0.9335383,0.2149882,0.1961311,1.074791,1.0296256,1.0057738
6,0.0641764,1.023764,0.0593538,0.1520645,0.8870878,0.1443421,0.2017451,1.1049575,0.9659161,1.0208071
6,0.0872757,1.1123735,0.063984,0.1281595,1.0631522,0.0620933,0.2139989,1.0159187,1.014324,0.9572697
6,0.0667369,1.0154715,0.0550932,0.1014331,0.8659577,0.1070209,0.2205597,1.0184453,0.9278953,0.9503923
6,0.0791988,1.0321109,0.0586436,0.1317717,0.9602473,0.1183494,0.22759,0.9348381,0.9878961,1.0045274
6,0.0880576,1.0212324,0.0763386,0.1331647,0.9609138,0.0430654,0.2344562,1.0007039,0.9289031,1.0793346
6,0.0806888,1.0420416,0.064054,0.1559076,0.8625552,0.1534899,0.2028086,1.0170743,1.0146495,1.0124263
6,0.0416481,0.9975028,0.0727811,0.1588477,0.9628397,0.2286313,0.1869903,1.0253167,1.0334203,0.9877878
6,0.056505,0.9460538,0.0419682,0.1411504,0.9735363,0.0713388,0.2250866,0.961672,1.0243958,1.0740623
6,0.0896343,1.0096467,0.0692419,0.1559527,0.8878986,0.1092473,0.2025578,1.0171144,1.0013107,1.0765531
6,0.0764666,1.0848903,0.0472932,0.1442809,0.9629011,0.1050377,0.2077307,0.8946486,1.0024199,1.0388534
6,0.073631,1.0154183,0.0638905,0.1236909,0.9017506,0.096841,0.2053873,1.039939,0.9942662,1.037127
6,0.0780318,1.0070693,0.0371506,0.1803247,0.9151522,0.1570841,0.1743724,1.039305,0.9627915,1.046768
6,0.088462,0.9030537,0.0621559,0.1512161,0.9174264,0.1859218,0.2296906,1.0839763,0.9974578,0.9268707
6,0.0595168,1.0163248,0.0662896,0.1529152,0.8748654,0.1947273,0.185264,0.9607066,1.0622518,1.0131885
6,0.0583423,1.0149808,0.0614785,0.1269015,0.9428851,0.0844763,0.2403693,1.0561128,0.9821225,1.0352732
6,0.0558555,0.9581908,0.0776021,0.1638171,0.9374257,0.1324676,0.2033683,0.9336004,1.0298289,1.0142759
6,0.0619155,1.1023123,0.0601844,0.1479899,0.9682568,0.2503057,0.2282492,1.0423077,1.0545816,0.9982408
6,0.0649014,1.0267234,0.0461861,0.152321,0.9674304,0.129271,0.2499764,1.0294772,1.0185167,1.1521922
6,0.0674339,1.0180328,0.0475715,0.1112516,0.9569989,0.0741857,0.2299236,1.0424928,1.0131587,1.0397771
6,0.0685825,0.9569313,0.0637453,0.1612972,0.9063922,0.3150702,0.2311721,1.0267644,0.9851169,1.0401142
6,0.0910861,1.1044133,0.0631149,0.1283772,0.9563749,0.0859466,0.2122876,0.9911621,0.9846567,1.0261676
6,0.058011,0.9918393,0.0621376,0.177063,1.0482501,0.2140516,0.1959927,0.9803401,1.0462403,1.0449532
6,0.0811753,0.8971216,0.0564542,0.1086862,0.8386476,0.066239,0.2576101,0.9714915,1.0206413,1.0901984
6,0.0633494,0.9914172,0.0485461,0.1330431,0.9254091,0.0667394,0.2085944,0.8740916,0.9715262,0.9771098
6,0.0768427,1.0602081,0.0418215,0.1115069,0.9320335,0.0642513,0.2184511,1.1015974,1.0603036,1.0078318
6,0.0702594,0.9677742,0.0738296,0.1322154,0.9727843,0.0971867,0.2230816,0.9361175,0.9911739,1.0397518
