dummy,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
0,0.0688332,0.9652121,0.0715677,0.1733201,0.8908824,0.2343998,0.4321892,0.9606581,0.9984968,1.0363301
0,0.0618232,0.9868481,0.0426441,0.1509304,0.8800147,0.0849464,0.4424213,1.0221607,1.0097448,1.0018242
0,0.0610719,0.9630713,0.0579012,0.1228492,0.9704124,0.093416,0.4425642,1.0047414,1.0160026,1.064505
0,0.077298,0.9305847,0.0483093,0.1460131,0.9457626,0.0927002,0.4521847,0.9463165,1.1088577,0.9956088
0,0.0889,1.0194349,0.0505526,0.141426,0.8996299,0.09952,0.4108504,1.0060388,0.9748564,0.9468886
0,0.0825724,1.0630001,0.0655576,0.177071,0.989613,0.1816953,0.4204381,1.0210704,1.0211939,1.0619162
0,0.0757612,1.0461281,0.0548251,0.1640106,0.939523,0.1259799,0.3580394,0.9978758,0.9505333,1.0600075
0,0.0768267,1.0254658,0.053344,0.1731069,0.9465042,0.2077,0.428449,1.0601781,0.9639806,0.955211
0,0.0573837,1.0401866,0.0562802,0.0972609,0.9970674,0.0523338,0.4271811,0.9817715,0.9917484,0.9931409
0,0.0616677,1.1228409,0.0777848,0.1496795,0.9682096,0.2413901,0.3626833,0.9566543,1.0072704,0.9862692
0,0.0680324,1.0284805,0.0557312,0.1508822,0.9636179,0.0704108,0.4399126,1.0227164,1.0153605,1.0024083
0,0.060276,1.0179484,0.063508,0.1463118,0.9523563,0.1581569,0.4135596,1.0762745,0.9666371,0.9460942
0,0.0368624,1.0192351,0.0382652,0.1345345,0.8936968,0.1535895,0.4045543,1.0704271,1.0317087,1.0169917
0,0.0697478,1.0652061,0.0382086,0.0851086,0.8942777,0.1009043,0.4478778,1.0439047,0.9626925,1.0026745
0,0.0606736,0.996687,0.0546738,0.176109,0.9152295,0.1445707,0.4495226,1.0869869,1.0787853,0.9968644
0,0.0481575,0.9798463,0.0697051,0.1709559,0.8150156,0.2125745,0.4278086,0.9856403,0.9808041,1.1012585
0,0.0658153,0.9882846,0.0515025,0.1174691,1.0174935,0.109648,0.5168525,1.1018381,0.9958985,0.9518069
0,0.0761223,0.9759927,0.0847962,0.171885,1.0095736,0.2287364,0.3854861,0.9836053,1.0122666,1.0343344
0,0.0627567,0.9893721,0.069278,0.1438124,0.8502948,0.1845654,0.506809,0.9141705,1.0192319,1.011474
0,0.0702866,1.0019994,0.0536491,0.1543474,0.9714732,0.1502292,0.3708681,0.9570723,0.9598914,0.9892395
0,0.0891956,0.9931133,0.0682627,0.1548433,0.9699694,0.1192513,0.4217607,0.9599579,0.8970123,0.9323254
0,0.081937,0.9311608,0.0510664,0.1283762,0.92239,0.069428,0.433976,0.9848876,0.9831349,1.0286857
0,0.0643201,1.0489215,0.0788787,0.1893095,0.9960823,0.1890866,0.3879653,1.0398301,1.082005,0.985538
0,0.0738602,1.0603253,0.0689165,0.151179,0.929134,0.1230608,0.437933,0.8773315,0.9911161,1.0408826
0,0.0717199,0.9944606,0.052337,0.1925282,0.8552279,0.2068149,0.4243822,1.054334,1.0150988,0.9959926
0,0.0766475,0.9649446,0.0379085,0.0840702,0.8779,0.0541078,0.4819248,1.0038307,1.0735045,1.0590296
0,0.072111,1.0044042,0.0739398,0.1793846,0.8831963,0.3920818,0.4285699,1.0649243,1.0637192,1.0496499
0,0.0697742,0.9457892,0.055756,0.1417134,0.9692451,0.1896038,0.4458827,0.9430732,0.943137,1.052776
0,0.0457802,0.9478643,0.0612318,0.1437266,0.9036896,0.1220706,0.3917553,1.0341237,1.0535968,1.0157347
0,0.0843202,1.0534008,0.0640172,0.1490121,0.9287331,0.1272399,0.4393226,1.0532218,0.9723684,1.1248656
0,0.0849852,1.0514069,0.0428158,0.0950467,0.9748041,0.0473147,0.4409646,0.9747494,1.0126094,0.9317572
0,0.0571499,1.0549397,0.0753136,0.1603838,0.9758379,0.2131581,0.4364086,0.9495681,1.0284544,0.9675601
0,0.0633077,1.0606596,0.0548003,0.1338765,0.8952277,0.1621469,0.4455643,1.1053624,0.991104,1.0104666
0,0.0329049,1.0290914,0.0708978,0.1692778,0.8504596,0.2703766,0.4072125,0.9432085,1.0422383,1.0666421
0,0.0551547,1.0767672,0.0451518,0.1239638,0.9529228,0.1529378,0.4647552,0.9907071,1.0003186,1.0063098
0,0.0590774,1.0599836,0.058877,0.1211539,0.8800291,0.078985,0.4347651,1.0544082,0.9732461,1.0257292
0,0.05704,1.0632776,0.0597504,0.1417403,0.832398,0.1687215,0.4005377,1.0260195,1.0433131,1.0444009
0,0.0647795,0.8995934,0.0463675,0.1615732,0.9481357,0.1651577,0.3995943,1.0167213,0.9823419,1.0389768
0,0.080061,0.985056,0.0624049,0.1683037,0.9101351,0.1915632,0.3896258,1.0607298,0.972606,1.0542466
0,0.0991789,1.0023185,0.0646135,0.1527556,0.9027429,0.2337875,0.4198141,0.9981454,1.0412084,1.0097454
0,0.0561885,1.0609099,0.0631591,0.1448362,0.926192,0.1797736,0.4178274,0.974893,0.9690676,0.9641029
0,0.0554532,1.0138035,0.0634695,0.1619034,0.8300194,0.2501881,0.3851264,1.0380081,0.9822842,0.9872854
0,0.0696058,1.0430185,0.0699149,0.1868284,0.8092336,0.4273018,0.3791638,0.9351282,1.0517381,0.9775824
0,0.0782139,1.0607183,0.058354,0.160805,0.9453108,0.322466,0.4107927,1.0531084,1.0300745,0.9630116
0,0.0743515,1.01452,0.062505,0.1772557,0.7891546,0.307329,0.3603974,1.0893898,1.0050304,0.9683334
0,0.0659284,0.9718195,0.0351014,0.1239278,0.9485911,0.1063375,0.4318682,0.9686323,1.0391612,1.0670116
0,0.0742404,0.9230242,0.0433268,0.1095915,0.9630181,0.1183687,0.4152356,0.9638988,1.0055204,0.9714368
0,0.0932973,1.0136114,0.0701074,0.1429492,0.9475701,0.1054178,0.4499011,1.0092538,1.0445962,1.0213904
0,0.069576,0.9412601,0.0641125,0.12233,0.9133266,0.0735038,0.4448542,1.0451483,1.0271486,0.9767226
0,0.0971381,0.8978799,0.0713241,0.1185299,1.0113934,0.1129636,0.5010355,0.9648732,0.9066505,1.0528982
0,0.0686054,0.9627804,0.0638202,0.1824568,0.9809167,0.3035939,0.4169593,1.022695,1.102903,1.0239269
0,0.0930481,1.027777,0.0509762,0.1215731,0.9202243,0.0884974,0.4437815,1.0544822,1.0105641,0.9756318
0,0.081677,0.9775175,0.0453183,0.1232021,0.9365186,0.1018468,0.4229984,1.0233113,1.0506934,1.0584441
0,0.0667852,1.0599762,0.0612339,0.1410572,0.9182937,0.0990816,0.4097224,1.0777987,1.0842788,1.0059445
0,0.0708403,0.941079,0.0603488,0.1435938,0.960425,0.0692508,0.4869524,0.9627828,1.0576832,1.0219691
0,0.0743432,1.0143372,0.051847,0.1486951,0.9771525,0.0827724,0.5104047,0.985297,1.0263064,1.0647029
0,0.0941583,1.053638,0.0599572,0.175494,0.9364654,0.1488937,0.4173477,1.0286885,1.0596122,0.9585113
0,0.071469,0.9922569,0.064228,0.1519188,0.8625304,0.1430464,0.3867241,0.9150763,1.0280828,0.9726942
0,0.0846938,1.006729,0.0677895,0.1773064,0.8666771,0.3698532,0.3684091,1.059933,1.0322764,1.055392
0,0.06401,0.9785941,0.0484558,0.1496901,0.9476564,0.164592,0.3426655,1.0725231,1.0793591,0.9879318
0,0.0762985,1.0151778,0.0631555,0.1416011,1.0188678,0.1009421,0.4313953,0.936306,1.0129087,1.0337875
0,0.0823924,1.2142378,0.0631649,0.1596293,0.8948312,0.0714481,0.4616469,1.017625,1.0344337,0.9640131
0,0.0669675,0.9335279,0.0680456,0.164409,0.8266953,0.1690229,0.4222792,0.969334,1.0687247,1.040774
0,0.1068206,1.0104638,0.0618126,0.1757144,0.8175359,0.2150836,0.4163795,1.0793632,0.9766548,1.0168952
0,0.0636429,1.0436882,0.0476066,0.1560412,0.9762613,0.1508721,0.3885214,0.9774747,1.0434837,0.9723743
0,0.0556072,0.9711655,0.0555162,0.1440716,0.9804102,0.1221769,0.424342,1.0879253,1.0102907,1.0469302
0,0.0722625,0.910631,0.0770592,0.1187195,1.029748,0.1139572,0.430906,1.0173777,1.0516952,1.0093046
0,0.0863888,1.0086293,0.0401957,0.1160477,0.8907622,0.1108335,0.3884298,1.1241075,1.0028935,1.0421619
0,0.0722241,1.0300488,0.0541191,0.125007,0.9721893,0.0611885,0.3994449,0.9770523,0.9156425,1.0789884
0,0.0708208,1.0388205,0.0455331,0.1013764,0.9634989,0.0951528,0.4337413,1.0034638,0.9837487,1.0325135
0,0.073872,1.0759055,0.0423053,0.1610218,0.9027563,0.071615,0.4184607,0.9896149,0.8863927,1.0814468
0,0.0882799,1.02602,0.0603066,0.1026144,0.9649899,0.0856732,0.4438716,1.0382201,0.9810818,0.9968388
0,0.0605993,1.053582,0.0515842,0.1617314,0.9673863,0.1230554,0.4102133,0.9625028,0.9853732,0.9943969
0,0.0707953,0.9191697,0.0704353,0.1890769,0.8615802,0.2617832,0.416893,1.0781787,1.0283348,1.0105313
0,0.0812856,0.9992112,0.0852634,0.140278,0.9264842,0.2904854,0.3900193,0.9808932,0.9788826,1.0185179
0,0.0865779,1.0050113,0.0616343,0.1354808,0.8863578,0.1532828,0.3951084,1.0103163,0.9423213,0.9878255
0,0.0725463,0.8915045,0.0725431,0.1582465,0.9243744,0.1603857,0.3982469,0.9254562,0.8764542,1.0750535
0,0.0498325,1.087087,0.0434719,0.1779065,0.8855385,0.206909,0.4113474,1.0395574,1.0772871,0.9410582
0,0.0467868,0.9161161,0.0460894,0.1209366,0.9285673,0.0595343,0.4090179,1.0064191,0.9423541,1.014304
0,0.054406,1.0673506,0.0386452,0.1237638,0.8918163,0.0526482,0.4011638,1.0383996,1.0258594,1.0227487
0,0.071357,1.0230083,0.0569584,0.1466249,0.9005312,0.2581854,0.3675913,0.9732691,1.0476957,1.0041029
0,0.0594095,1.0488282,0.0733952,0.1427732,0.9357447,0.2193999,0.4222307,1.0271605,1.054136,1.0377199
0,0.0788067,0.9621049,0.0699907,0.137922,0.8849718,0.1164774,0.4515007,1.0540755,1.012802,0.9847171
0,0.0622413,1.0601484,0.0591508,0.1285614,0.9682717,0.0879933,0.4072951,1.0122869,1.0177153,0.9832075
0,0.0648857,0.9526966,0.0520083,0.164932,0.9464173,0.1672819,0.4206934,1.1098006,1.0102933,1.087882
0,0.0420143,0.933246,0.0869388,0.1514974,0.8660569,0.2691927,0.4354318,1.0406658,0.93597,1.0342604
0,0.0641094,1.0341979,0.0687063,0.1379256,0.9378838,0.094123,0.4556556,1.0662726,1.0300544,1.0265084
0,0.0634366,0.9965584,0.0500818,0.1695815,0.8828311,0.178216,0.4559301,1.0238521,1.007993,1.028873
0,0.0870692,1.0023399,0.0862426,0.1959232,0.8448346,0.1826802,0.4377497,1.0269653,0.9929911,1.0479643
0,0.0467429,0.9725086,0.0584871,0.1212215,0.9113281,0.0654983,0.4013142,1.0323911,0.9847905,0.9676862
0,0.0716398,0.996149,0.0596601,0.214744,0.8571465,0.3470521,0.3417884,1.0824935,0.9884014,0.9912116
0,0.0873085,1.0005639,0.0553968,0.1338907,0.88584,0.1020629,0.3244984,0.9613078,1.051182,0.9739219
0,0.0538724,0.9987791,0.0686518,0.1565288,0.8472282,0.1605065,0.3792025,0.9801804,1.0226721,0.9006329
0,0.0669896,0.9589148,0.0565857,0.1454243,0.9379736,0.1318666,0.4026279,1.0522825,1.002856,1.0749201
0,0.0506009,1.0530771,0.0572037,0.1617423,0.9111315,0.1291222,0.4459573,1.0001128,1.0330281,1.0347258
0,0.083259,1.0117027,0.0655192,0.165202,0.9167824,0.1277498,0.457333,1.0020608,1.0147594,0.9617822
0,0.0684514,0.9809694,0.0480938,0.16696,0.9373754,0.0625108,0.4112631,1.0141279,1.0090752,1.0888603
0,0.0678275,1.0217671,0.0538701,0.1581986,0.8906821,0.2174659,0.4333151,0.9598917,0.9491866,0.9767879
0,0.0668786,1.0893804,0.0564617,0.191257,0.9514986,0.1626693,0.4492692,1.0205469,0.9793058,1.0640346
0,0.0686706,1.0189067,0.0395428,0.1255474,0.9246561,0.0633944,0.3768414,1.0094476,0.9697258,1.0393704
0,0.0808144,0.9529125,0.0527295,0.1052811,0.9470029,0.0968275,0.4701418,0.9428049,0.9394514,0.9548402
0,0.0699582,1.0547846,0.078014,0.1841526,0.9178349,0.2102419,0.4081567,0.9390281,1.0720783,0.9646711
0,0.0730788,0.9883452,0.0598944,0.2172945,0.8260231,0.2624109,0.3769613,1.0418847,0.9792624,0.9522212
0,0.0664866,0.9566865,0.0726303,0.1300377,0.92802,0.0675315,0.4420349,1.0625896,1.0025852,0.9876801
0,0.0953652,0.9710675,0.0657283,0.1638183,0.9824507,0.1897379,0.4259926,1.0742962,1.0110783,1.0107311
0,0.0895337,1.0891576,0.0471611,0.1619502,0.9938057,0.1883775,0.4044532,0.9923912,0.9959618,0.9469696
0,0.0936174,1.0455056,0.0478071,0.1831235,0.8817935,0.2588878,0.4297025,1.0545845,1.0058816,0.9467389
0,0.0459925,0.9966205,0.0397186,0.1420692,0.9317307,0.1149163,0.415678,1.0224062,1.0114525,0.8776281
0,0.0800078,1.0530103,0.0506527,0.1716686,0.9730958,0.0957517,0.4385425,1.0243397,1.020239,0.9321499
0,0.0576379,0.9311518,0.0643439,0.153018,0.9084485,0.0927676,0.4811981,1.0036939,1.0199694,1.0612776
0,0.0740433,0.9927268,0.0625617,0.1580485,0.8815968,0.0652204,0.3967105,1.0523964,1.0138292,1.0165547
0,0.0685127,1.1237982,0.0645413,0.1305555,0.9150209,0.1720549,0.4135719,0.9685624,0.9787604,1.1402621
0,0.0663312,0.9972135,0.0579912,0.1705431,0.8553783,0.2372487,0.3690325,1.1082202,0.996578,1.0211269
0,0.0760297,1.0498276,0.0466059,0.1132037,0.9429132,0.0821729,0.4781302,0.9784492,1.0280198,1.0968443
0,0.0659846,0.9727443,0.0434896,0.1371163,0.9033261,0.1363327,0.4504735,1.0481593,0.9973731,0.9396734
0,0.0673514,1.0331328,0.0649267,0.1360653,0.9933293,0.0938565,0.4778138,1.0825978,1.0397855,1.036091
0,0.0766246,1.0564503,0.0570162,0.1634408,0.9137902,0.1018556,0.4061073,1.0875936,1.0252239,1.0464304
0,0.0611601,0.9890067,0.0581981,0.1390094,0.9773199,0.0997524,0.3964132,0.9578891,0.9756139,1.078074
0,0.0926045,0.9682799,0.0756315,0.1063157,0.9124445,0.115811,0.3892709,0.989169,1.0799805,1.0465858
0,0.0773468,1.1109465,0.0469932,0.162852,0.9340584,0.1310585,0.3755231,1.0574455,1.0200514,1.013173
0,0.0469313,0.9708531,0.0461777,0.1526178,0.8491057,0.1059151,0.4919841,1.0223816,0.9948522,0.9584597
0,0.05649,0.9895007,0.0543943,0.1567759,0.8878285,0.1055961,0.3644737,1.0504096,1.0236258,1.0260673
0,0.0755832,0.9660649,0.0533683,0.1625351,0.8498812,0.2634144,0.3810079,0.9465741,0.9745835,0.9962563
0,0.0772643,1.0013404,0.0714798,0.1636512,0.8994677,0.1922705,0.3956029,1.0253807,0.9968742,1.1094828
0,0.0823187,1.0116095,0.0543256,0.1551191,0.9243512,0.2089222,0.4168539,1.0233287,0.9907677,1.0223787
0,0.0699996,0.9881073,0.0483233,0.139268,0.9136537,0.087955,0.4236645,1.0442427,1.0267861,1.003076
0,0.0567414,0.9426309,0.0448835,0.1288679,0.9968935,0.1073186,0.4151556,1.0142856,1.0617246,0.950463
0,0.0741106,1.0493045,0.0409178,0.1610711,0.8450322,0.202023,0.3919521,1.0373521,0.9715195,1.0278718
0,0.0672358,0.8984106,0.040914,0.0944209,0.9732681,0.0653894,0.3965517,0.9617423,1.0654938,1.0357632
0,0.0742632,0.9755932,0.0510414,0.1374042,0.9426139,0.1131973,0.4014886,1.0414682,1.0033706,1.0645561
0,0.0846583,1.069469,0.0628175,0.149072,1.0158007,0.1898153,0.4636217,1.0710807,1.0214253,1.0958287
0,0.0921116,1.0184478,0.0487575,0.1698633,0.9104231,0.1147632,0.4297547,0.9663383,0.9837586,1.0038881
0,0.081476,0.9638855,0.0559161,0.1647987,0.9443298,0.1154952,0.4009663,1.0456695,0.9095758,0.943367
0,0.0608501,0.9550144,0.0669087,0.1671931,0.8530448,0.3007019,0.3852374,1.0217676,0.9831449,0.952744
0,0.0471003,1.070647,0.0421232,0.151749,0.9642327,0.1384085,0.4121018,1.0710313,1.0138312,1.0274945
0,0.0621205,0.9945994,0.0493776,0.1670759,0.8845176,0.2244241,0.4224086,1.0131725,1.0687973,1.0393029
0,0.0799607,1.00813,0.0569958,0.1794401,0.9640682,0.1200023,0.4611478,1.0741606,0.9234454,0.9493888
0,0.0629163,1.0381382,0.0534466,0.1738902,0.9247359,0.2561706,0.354346,1.0221081,0.9660967,1.0663342
0,0.0638431,0.9689256,0.0598566,0.1868687,0.9111341,0.1643667,0.4464041,1.0413084,1.0434691,1.0544991
0,0.06327,1.0053039,0.0630911,0.1925723,0.9341364,0.2561811,0.4254875,1.0162064,1.0529719,1.0298209
0,0.0697235,0.9818414,0.0761244,0.139038,0.9281567,0.2665183,0.3705595,0.9407719,1.0115361,0.9620257
0,0.0643399,0.8875231,0.08323,0.1435606,0.8436549,0.1983551,0.4366981,0.990662,0.9491613,1.0821786
0,0.0829477,1.0572001,0.0511839,0.1381009,0.9141459,0.1602261,0.4098325,0.999324,1.118544,0.9836679
0,0.0596444,0.9518714,0.0425856,0.1617906,0.9488446,0.1273712,0.4386863,0.9839983,0.9718911,1.0013762
0,0.0682375,1.009874,0.0416959,0.1096433,1.0135803,0.0782172,0.4913002,0.9672106,1.0870929,1.0975301
0,0.0902995,0.9026907,0.0590481,0.1457208,1.0395929,0.1322482,0.4420675,1.0049235,1.0038532,0.9878716
0,0.0560101,1.016644,0.0666285,0.1366879,0.8596998,0.116856,0.4605868,1.1004679,1.074971,1.0737884
0,0.0983699,1.0303693,0.0434071,0.1191882,0.8872492,0.1151635,0.4448225,1.0643639,0.8738305,1.0359723
0,0.0701718,1.0115167,0.0464314,0.1510307,0.8816325,0.1566841,0.4175777,0.9994756,1.0440098,1.0641335
0,0.0422735,1.0018442,0.0755148,0.1840973,0.895811,0.2520662,0.3708028,0.9407444,0.9099256,0.9955912
0,0.0556527,1.06137,0.0569848,0.1293296,0.9001528,0.0963896,0.4565143,0.9938977,1.0029868,0.9565948
0,0.0593757,0.9848471,0.0841838,0.1989977,0.8643268,0.2846322,0.3774954,0.9937587,0.9943454,0.9979542
0,0.075992,0.9343388,0.04905,0.2123103,0.933503,0.3969926,0.3693074,0.9876797,1.0065068,1.1254254
0,0.0760666,0.9650408,0.0861782,0.1691153,0.8961232,0.2828543,0.4422669,1.0316483,1.0729937,1.0197572
0,0.0735894,1.047723,0.0600984,0.1159691,0.9271441,0.0877007,0.4065552,1.0439437,1.0332924,1.0773783
0,0.0739164,0.9975324,0.0584874,0.1760709,0.9911591,0.1765849,0.4192177,0.9521126,1.0206956,1.0552536
0,0.055882,1.0394571,0.0560878,0.1244018,0.8676374,0.1794927,0.3981392,0.9967636,1.0137105,0.9970161
0,0.080966,0.9864086,0.0621223,0.140811,0.9549322,0.0706336,0.4458521,0.9818529,1.0083573,1.0225731
0,0.0972158,0.9440524,0.062791,0.1445161,0.9449765,0.2187744,0.3650687,0.9646548,1.0607779,0.9611075
0,0.064729,0.9556936,0.0645889,0.1410447,0.9454455,0.0974067,0.4542308,1.0708576,1.0637669,1.0912415
0,0.0709258,0.9566425,0.0655555,0.1441364,0.9110165,0.1528614,0.462252,0.9508528,1.0252733,1.0235924
0,0.0709279,1.0167423,0.0562185,0.1531132,1.0017884,0.181298,0.4240195,1.1053144,0.8932657,0.9512017
0,0.0729079,0.8911031,0.0631417,0.1696989,0.9180271,0.2372507,0.3978949,0.9719723,1.0913047,0.9261664
0,0.0694571,1.010361,0.0505686,0.156502,0.9250607,0.1962775,0.3818275,0.9321325,1.0491101,1.058138
0,0.0746841,1.0259114,0.0549833,0.144982,0.8190178,0.132759,0.4226716,1.02741,1.0459491,1.0341211
0,0.0799301,0.9761816,0.0705832,0.13867,0.8036771,0.073249,0.4328142,1.0101937,1.0227077,1.00204
0,0.0543356,1.0191045,0.0486957,0.1108641,0.9671061,0.089701,0.4321771,1.003741,1.0280459,1.0196165
0,0.0535091,1.0633524,0.0539109,0.1637842,0.8743632,0.286,0.4139267,1.0008048,0.9602377,1.0272086
0,0.067342,1.0259905,0.058358,0.1104666,0.9235775,0.0851384,0.3963587,1.0556903,1.0361048,0.9597674
0,0.0582641,0.9784775,0.0731852,0.1787927,0.9333307,0.203961,0.4315962,0.9464416,0.9933854,1.0341384
0,0.0677426,0.981314,0.0655077,0.1801713,0.9206887,0.277552,0.4181747,0.9604083,0.95482,1.0051551
0,0.0775711,1.0397852,0.0630125,0.1481997,0.9315371,0.1219945,0.4036026,1.0294679,0.9433148,0.997897
0,0.0697721,1.0149429,0.0577134,0.1177348,0.9275288,0.0612559,0.4574461,0.9710208,1.0394925,0.9914229
0,0.0751166,0.9484431,0.0519053,0.1481097,0.8724058,0.0754986,0.4299707,1.0546805,0.9571411,1.0521476
0,0.0609863,1.0053597,0.0526734,0.1727519,0.9678262,0.0432374,0.4445167,1.0129311,0.9908615,0.9353343
0,0.0734001,1.0006682,0.0546364,0.1444293,0.9433827,0.1431511,0.5161671,0.9792234,0.9859744,0.9452932
0,0.0716096,1.0117504,0.0485849,0.1422018,0.9604226,0.1692795,0.3921064,0.9729216,1.0021701,0.9656236
0,0.0662506,0.9758793,0.0448389,0.1323441,0.9558421,0.1223789,0.4326929,1.0470357,1.0024275,1.0585355
