dummy,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
4,0.0590872,1.0510547,0.0489097,0.1562544,0.4452893,0.2886926,0.4049856,0.976734,1.0685237,0.9862552
4,0.0443482,1.0048948,0.0576484,0.1242939,0.4692243,0.0639982,0.4413433,0.9976227,1.0511337,1.030846
4,0.0653083,1.0103027,0.0512257,0.144515,0.4725799,0.1601306,0.3584031,0.9761387,0.964931,1.0630555
4,0.0599533,0.9917856,0.0666827,0.134263,0.4671074,0.1025384,0.4330174,0.9267064,0.9984073,1.0490012
4,0.0565919,1.0494457,0.042356,0.1893605,0.4298428,0.4098162,0.3477853,1.0364151,1.0269577,1.0588258
4,0.0556565,1.0198412,0.0759486,0.1529694,0.4615127,0.1962884,0.4416982,1.0625114,0.9496243,1.0319055
4,0.0766278,1.0260182,0.0956806,0.1870526,0.4321853,0.2146565,0.4452229,1.0154495,0.9442931,1.0138612
4,0.0617539,1.0262752,0.06019,0.1570639,0.4219406,0.2603584,0.3549085,1.038682,0.9861787,1.0066085
4,0.0605865,1.0169443,0.0718834,0.1735176,0.5062202,0.3948642,0.4122334,1.0130585,1.0097092,0.9771164
4,0.0686432,0.9878312,0.0480464,0.1238039,0.4996195,0.0619161,0.4106083,1.014881,0.9425813,0.9280404
4,0.0714856,0.9782491,0.0556174,0.113089,0.4951519,0.0567981,0.4688478,0.9226241,1.0430566,0.9556895
4,0.0629152,1.0721183,0.0555735,0.1153407,0.4155548,0.0879591,0.4400002,1.1018245,1.0053388,1.045796
4,0.064253,0.9802915,0.0530009,0.1471526,0.4943263,0.1825877,0.3929141,1.0327249,1.0494684,1.01841
4,0.0746278,0.9651202,0.0603049,0.1139608,0.4838419,0.0928928,0.3791322,0.9811969,1.03445,1.0259563
4,0.0802508,0.9788425,0.0753821,0.1443683,0.4389729,0.1654014,0.3919187,0.9576953,0.9876237,0.9856151
4,0.0887311,1.0805752,0.0542371,0.182963,0.3941855,0.2891351,0.3668714,1.0241456,0.9952829,1.0773816
4,0.0711262,1.0526558,0.0531526,0.1498755,0.4964578,0.1769057,0.389131,1.0160254,0.9942216,1.0004066
4,0.0628779,0.9551088,0.0589458,0.1986273,0.4531883,0.1351505,0.3887625,0.9616663,1.110123,1.019072
4,0.0693533,1.0293134,0.0500924,0.1458023,0.4733437,0.1804289,0.3933491,0.9974713,1.0305204,0.9799599
4,0.0596305,0.9833465,0.0509103,0.0704715,0.4399089,0.0663709,0.4251442,0.9501084,0.9670897,0.9789379
4,0.0924277,1.0246095,0.0538792,0.119584,0.4826624,0.0739684,0.4342166,1.0177563,1.0267081,0.9965052
4,0.0876596,0.9937604,0.0481442,0.1643889,0.4967927,0.2054887,0.4374843,1.0629995,1.0740748,1.0576152
4,0.0502715,0.9430387,0.0728531,0.1926188,0.4560547,0.1899433,0.4061485,1.0476817,0.9645069,1.0509824
4,0.0557967,0.9696699,0.0560039,0.1251646,0.4890424,0.077882,0.4114739,1.0812031,1.0544919,1.0925995
4,0.0702509,1.0051372,0.0710296,0.194901,0.3935856,0.209083,0.3998175,1.0053346,0.9882241,1.0095396
4,0.0776367,1.0702183,0.0514553,0.1622267,0.4388866,0.2856069,0.4151966,0.9539399,1.0266265,0.9740929
4,0.0496824,0.9751167,0.0488097,0.1572742,0.4682435,0.2915585,0.3846335,1.0122067,0.9843353,0.9883983
4,0.0752509,0.9795684,0.0645299,0.1808057,0.421508,0.2088458,0.4736212,1.0118528,0.9946064,1.076198
4,0.0693971,1.0232531,0.0574967,0.1798544,0.4422922,0.1187578,0.4081851,1.0576715,0.9498599,0.9789096
4,0.0924769,1.030152,0.0484814,0.1614846,0.484402,0.2017945,0.4099035,0.9617486,1.0252731,1.0501326
4,0.0742427,0.9772004,0.0610309,0.1883389,0.4932756,0.2408014,0.3935059,1.0598107,1.0340737,1.0276412
4,0.0812369,1.0356765,0.0479302,0.1491106,0.4654807,0.1450662,0.4850124,0.9153204,1.0704985,1.0496301
4,0.0699902,1.0102073,0.0632701,0.1321467,0.4459772,0.1869755,0.3622641,1.0213206,0.9850731,0.888381
4,0.0775151,0.9271153,0.0483439,0.1360871,0.4766146,0.076611,0.4332188,1.0909125,1.0033239,0.9724285
4,0.0689116,1.0555539,0.0579437,0.1415764,0.4260643,0.2103488,0.3945016,1.0929696,0.9612847,0.9578935
4,0.069313,1.0483451,0.0690474,0.2255711,0.477477,0.4125402,0.366664,1.0937401,0.9444541,0.9177372
4,0.0805796,1.0215175,0.0504058,0.1099382,0.457151,0.0599211,0.4493164,1.0400461,0.9993949,1.1171181
4,0.0545962,0.9885753,0.048171,0.1327876,0.4727514,0.1330448,0.3846665,1.0601193,1.0008305,1.0148673
4,0.0649838,0.9222081,0.0617311,0.2091209,0.4792783,0.2007963,0.4111873,1.0587313,1.0123827,1.0177407
4,0.0658199,0.9512993,0.0655291,0.1345762,0.4976934,0.0835589,0.4158584,0.9714339,0.938615,1.0020734
4,0.0632076,0.959136,0.0533756,0.1620674,0.4957726,0.0811355,0.4643989,0.9680474,1.0906184,0.9350109
4,0.0749406,1.0357589,0.0565079,0.1162229,0.5061449,0.0323606,0.4397306,1.0263925,0.9780168,0.9838948
4,0.0728314,1.0437457,0.0677496,0.1675336,0.4683475,0.4150056,0.3907909,0.9220994,0.9891997,0.9918874
4,0.0791438,0.9328539,0.0553596,0.1453434,0.4984804,0.0790036,0.3876797,0.99943,1.0448492,0.9245239
4,0.0752048,1.0548063,0.0874282,0.2083599,0.5316068,0.521684,0.3647507,0.8932279,1.011108,1.0727513
4,0.0800442,1.1058237,0.0858805,0.1573707,0.4315737,0.3648994,0.3484182,1.0784371,0.9898261,1.0343014
4,0.0865498,1.0431513,0.0748992,0.1455328,0.4910766,0.1196624,0.4590493,1.1733187,0.9998087,1.121689
4,0.0605853,0.9758271,0.0496495,0.1762645,0.4612832,0.1972159,0.4126527,1.0196992,0.852538,1.0074657
4,0.0794453,0.9706344,0.0505206,0.1256547,0.5194407,0.1065247,0.4848742,0.9515223,1.017693,1.0723812
4,0.0516246,0.9227714,0.0674832,0.1488748,0.4235506,0.2081096,0.399186,1.0092421,1.0466563,1.0296811
4,0.062312,1.0580488,0.0671545,0.1619478,0.4268511,0.1492346,0.4849034,1.0650329,1.0380746,0.9990649
4,0.0698556,1.0545782,0.0792497,0.1776349,0.5046767,0.1991464,0.4172713,1.054476,1.0191562,1.0702901
4,0.0746435,1.0134442,0.058376,0.1426718,0.4799425,0.0945364,0.4181183,1.0668931,1.0450468,1.0498723
4,0.0760529,0.9956369,0.0583718,0.1273161,0.4373489,0.1027521,0.4030348,1.0611822,0.9903169,1.0742171
4,0.0730673,1.0903408,0.062249,0.1096783,0.4265236,0.0689709,0.4641234,0.9993828,1.0323924,1.0656162
4,0.0663748,0.9446466,0.0444997,0.1492409,0.4410636,0.1242,0.4501069,1.0190503,0.9886898,0.9496808
4,0.0892216,1.0272942,0.0469259,0.1630928,0.4228359,0.2010321,0.4370356,1.1106595,0.986896,0.9756475
4,0.084148,0.993074,0.051082,0.1175724,0.4923055,0.15659,0.4490632,1.021089,1.019826,0.9348376
4,0.0614388,1.0075401,0.054598,0.1334516,0.4391835,0.0728882,0.4089712,0.9622361,0.9617468,1.0103257
4,0.0855551,0.9967464,0.0460759,0.1288688,0.4632418,0.1157253,0.4298531,0.9989406,0.9662505,1.0890677
4,0.0637399,1.093777,0.0573794,0.1484673,0.4328915,0.2315844,0.4100747,1.0099799,1.0225716,1.0619761
4,0.0771543,1.0686168,0.0623579,0.1909261,0.4969713,0.2138947,0.4256997,0.9572739,1.0426959,1.0476551
4,0.0870443,0.9672545,0.0552062,0.1048416,0.5203345,0.1003821,0.4113444,0.9664847,0.9531514,1.1329798
4,0.0563933,1.0242087,0.068056,0.2118549,0.4387313,0.1431741,0.4656423,0.9771764,1.0307152,0.9839192
4,0.0781393,1.0535704,0.0620925,0.1648543,0.457183,0.1813892,0.3867735,0.9340087,1.0153873,1.1287086
4,0.0554125,0.9535846,0.0497221,0.1660158,0.4371814,0.0980832,0.4514604,0.958173,0.9729031,0.9774361
4,0.0719485,1.0276176,0.0555652,0.1604005,0.4212189,0.2141539,0.3828139,0.9649844,0.9887367,0.941981
4,0.1187616,1.0221096,0.0681619,0.1312414,0.4609205,0.1061172,0.4188694,1.0434745,0.988773,1.0873899
4,0.0785068,1.0383866,0.0711959,0.1493976,0.4939009,0.0905475,0.443374,1.0123955,1.0684834,1.0472583
4,0.0727722,1.0758059,0.0598844,0.2074942,0.4674476,0.3528712,0.344513,1.0206439,1.069421,0.9297098
4,0.0744184,1.0327918,0.064775,0.143246,0.4341442,0.0992935,0.4474098,0.9890386,0.9919354,0.9830373
4,0.0482748,1.0766645,0.0704331,0.165069,0.4719043,0.2295781,0.4284122,0.9611622,1.0558556,0.9586486
4,0.0735661,1.0381838,0.0684405,0.1735673,0.4436324,0.3748698,0.3469879,0.9891142,0.9833561,1.0501199
4,0.0816424,0.9439795,0.0583159,0.113348,0.4866282,0.1628513,0.402652,0.9827081,1.0158093,1.0097823
4,0.0719733,1.0198907,0.0645044,0.181846,0.4779231,0.3186631,0.3924356,1.071718,0.9668734,0.9362666
4,0.0723456,1.0447935,0.034394,0.1834111,0.4900205,0.133678,0.4213185,0.9238829,1.0381892,1.1100815
4,0.0676601,0.9668974,0.0476015,0.1177445,0.5385693,0.0976996,0.3760825,1.0357681,0.9394895,0.9697169
4,0.0814049,0.9816577,0.0929885,0.1828256,0.5447558,0.4070756,0.3724331,1.0716029,1.0325607,1.0180985
4,0.0622605,1.0502926,0.0564846,0.1645715,0.5550036,0.0651526,0.4137999,1.0233134,0.9858752,1.0372203
4,0.0710787,0.9353778,0.0653382,0.1481737,0.400461,0.126222,0.4546742,0.9677365,1.0100006,1.0588672
4,0.0482799,0.9714375,0.0649835,0.1261813,0.4765245,0.2219536,0.4351399,1.0569717,0.9641765,1.0272263
4,0.0567892,0.9447201,0.0579565,0.1465211,0.4596005,0.1682949,0.4376191,0.9732468,1.1075166,1.0565534
4,0.069347,1.033072,0.0672485,0.1402312,0.4842527,0.0706795,0.4535943,1.0534861,0.9748079,1.007487
4,0.0707626,1.0329835,0.0435905,0.1603476,0.5195789,0.1131608,0.3781428,1.0854343,0.9542491,1.011308
4,0.076014,1.0665824,0.0529174,0.1626388,0.3944961,0.2703601,0.3989269,1.0290827,0.9829222,1.0014041
4,0.0557656,1.0757774,0.0688977,0.1377193,0.4263563,0.2363239,0.369053,0.9533748,1.0418677,1.0577983
4,0.0735174,1.0208144,0.0442736,0.1886833,0.4999407,0.1247618,0.3833811,1.0107254,0.9730528,0.9749492
4,0.0518396,0.9997085,0.054824,0.1602073,0.452201,0.1965638,0.4496769,0.9590689,1.0202816,1.0143121
4,0.0476806,0.9447946,0.0666107,0.1299097,0.4921996,0.1696326,0.3824627,0.9832576,1.0598026,1.0690938
4,0.0706363,0.9881203,0.0500111,0.1098102,0.4793832,0.0398324,0.4385171,0.9868788,1.0424555,1.0153207
4,0.0674647,1.0988377,0.0553365,0.1255374,0.4041404,0.2560842,0.4166338,1.1381176,1.0396514,1.0319678
4,0.0577173,1.0500294,0.0402792,0.1255348,0.4305964,0.0833666,0.3983366,0.9779426,0.9689178,1.0168713
4,0.0555035,0.9499123,0.0657822,0.178973,0.4480937,0.303868,0.3712973,1.0446367,1.0587126,1.0333015
4,0.081301,1.0233386,0.0483519,0.1402405,0.4237868,0.0741731,0.3465132,0.9120957,1.0488013,1.1100179
4,0.0694333,1.068839,0.070266,0.1785432,0.4826092,0.1202044,0.3962564,0.9902609,1.099208,1.0191839
4,0.0716314,1.0091588,0.0601698,0.1296641,0.4291893,0.1540451,0.3844817,0.9853698,0.9932091,1.0158609
4,0.0869165,1.0607445,0.058194,0.2016366,0.4748786,0.4746631,0.368013,1.0165405,1.0319449,1.0624819
4,0.0594458,1.01126,0.0580909,0.0920362,0.5002942,0.0418085,0.4879411,0.9331549,1.0426517,1.0011427
4,0.0598891,1.0119044,0.0600318,0.1463585,0.4515339,0.0949339,0.4250634,1.0966502,1.0205111,1.0125634
4,0.0835223,0.9584596,0.0540891,0.134677,0.4804544,0.1060403,0.4095482,0.9802101,1.0082552,0.9935833
4,0.051755,1.0153897,0.0524496,0.1649201,0.4423786,0.1741846,0.423003,0.9663739,1.0115027,1.0655456
4,0.0551543,1.1116295,0.052253,0.1532097,0.4653207,0.1510687,0.3272193,1.0349079,0.9559612,0.9653377
4,0.0663426,1.0062354,0.0576066,0.0772872,0.4941365,0.0603909,0.3947008,1.0742045,1.0155779,0.9525651
4,0.0405093,1.0439243,0.0541839,0.193272,0.4143049,0.2987231,0.4202747,1.013865,0.9517978,1.1177743
4,0.0620667,1.09611,0.0688367,0.1166507,0.4929773,0.0816543,0.4638889,1.0229088,1.0485356,1.0291088
4,0.0846163,1.039102,0.0596224,0.1704164,0.4378222,0.1761876,0.4021044,1.0259636,1.0272922,1.0838566
4,0.0668594,0.952078,0.0603035,0.1677678,0.4284033,0.1994092,0.4221837,1.0178131,0.9554674,1.0875887
4,0.0764412,0.9937947,0.0503986,0.1159017,0.5073069,0.1916764,0.3681761,1.0309019,0.9744058,1.0313632
4,0.077092,1.0257901,0.0554086,0.1931634,0.4516804,0.1965877,0.4398804,0.8978228,0.965444,1.092603
4,0.0594076,0.9691856,0.0792696,0.1351957,0.4682841,0.0882227,0.3820479,0.998883,1.0081992,1.0653253
4,0.0705015,1.0551367,0.0437141,0.1364495,0.4222419,0.0892928,0.461813,1.0652673,0.9650012,1.0160526
4,0.0665661,1.0044414,0.0606315,0.1130153,0.4277416,0.0702929,0.4685702,0.9791773,1.151427,1.0305927
4,0.0698787,1.0294968,0.0560195,0.1193084,0.4930922,0.0767722,0.4267886,0.9911701,1.004649,1.0800345
4,0.0852856,0.9027322,0.0398831,0.1836561,0.4021651,0.0910781,0.4229611,0.9464814,0.9482978,1.0208006
4,0.0726521,0.9662711,0.0745934,0.1427414,0.5090537,0.1615464,0.4186904,0.9808262,1.0496944,0.9884775
4,0.0619385,1.1745778,0.0544222,0.1296522,0.4558716,0.1023192,0.4268616,1.0292891,1.0480075,0.9630443
4,0.0679942,1.0761922,0.074408,0.145679,0.4695914,0.1800779,0.3836283,1.0400463,0.9977236,1.0863965
4,0.081403,0.9975392,0.0623422,0.1738859,0.4564152,0.2397421,0.3212803,0.9280899,1.0559681,1.1353591
4,0.0548332,0.9969776,0.075091,0.186335,0.4125677,0.2477111,0.3656248,0.9646058,0.9813545,1.0061188
4,0.0669818,1.012656,0.0743823,0.1194238,0.5069535,0.065525,0.4346494,1.0050454,1.141052,1.0178893
4,0.056743,0.9625306,0.0491173,0.148028,0.429591,0.1407572,0.3935227,1.0665997,1.0380737,0.9464814
4,0.082804,1.0454281,0.0511137,0.140041,0.4518231,0.184298,0.4079786,1.0121484,1.0553979,1.0239662
4,0.0911516,1.0425328,0.0669588,0.1889139,0.4569261,0.1631923,0.4172802,1.020953,1.0283305,1.0277406
4,0.0462906,1.060554,0.0453511,0.1398317,0.5019554,0.1202543,0.4669327,1.0399606,1.0601683,1.0738285
4,0.0813329,0.9627789,0.0573709,0.2011966,0.4191848,0.254851,0.3241647,1.0479735,1.0408913,1.0397004
4,0.050741,1.0551018,0.0635588,0.1605553,0.4691876,0.120146,0.4626612,1.049723,1.001348,1.0860554
4,0.0737826,1.0455266,0.0464904,0.1563554,0.3993693,0.1551373,0.4064625,1.0173484,1.0812015,1.0254167
4,0.0816096,0.9165945,0.0583758,0.1205305,0.4570389,0.0591874,0.4780848,0.9904017,1.0423118,1.0195466
4,0.0656758,1.0516283,0.0435011,0.1506905,0.4584294,0.1308596,0.427885,0.9631462,1.0392024,1.0179127
4,0.0703363,0.9238711,0.0741908,0.144247,0.4355394,0.2192245,0.3737427,1.0666752,1.0650708,0.9419803
4,0.0447733,1.0505026,0.0469468,0.1578847,0.4911744,0.1910692,0.4627489,0.9834006,1.0464725,1.0116047
4,0.077961,0.9752271,0.0454726,0.1142302,0.471647,0.1007432,0.4993201,0.9680785,0.9814897,1.057413
4,0.0611742,1.0214355,0.0656655,0.1602783,0.4541181,0.1527287,0.4252232,1.0539564,1.0796052,1.0603778
4,0.0828776,0.9839558,0.0488569,0.1534454,0.4845779,0.1350667,0.3675242,0.9165135,1.0098159,1.0125636
4,0.0677695,1.0501221,0.0474338,0.1821472,0.4975239,0.3249566,0.3402322,0.9696667,0.9439773,1.0316237
4,0.061912,1.1107992,0.0521175,0.1781933,0.4628511,0.2068599,0.38907,1.0612729,1.0136723,1.0429379
4,0.0711348,1.0250135,0.0554735,0.1235113,0.5042149,0.0759599,0.5210019,0.982794,1.0575465,0.9769997
4,0.074629,0.9809084,0.0756128,0.1395536,0.4832953,0.1287794,0.3636609,1.0727878,1.0477873,1.0400606
4,0.0563763,1.0078973,0.0785119,0.121626,0.4774652,0.1807914,0.3883796,1.0765767,1.0263385,0.9549681
4,0.0445966,1.0662859,0.0676044,0.191631,0.4068875,0.2747979,0.4016137,0.9441596,0.9658148,1.0245155
4,0.0717254,1.0324633,0.0516044,0.2141045,0.4717602,0.155424,0.4126577,1.0057159,1.0740917,1.0483198
4,0.050874,1.0273872,0.0563607,0.1754664,0.4867328,0.2233305,0.3815872,0.9333582,1.0347748,0.9894218
4,0.0586223,0.9916527,0.0692747,0.116844,0.5449494,0.1004346,0.3572868,0.9047087,1.0380868,1.1680043
4,0.0858211,0.9815915,0.0544565,0.1511648,0.5531839,0.111426,0.4377035,1.0206598,0.9743647,0.9964564
4,0.0701303,1.0292243,0.0416313,0.1545585,0.4922985,0.1171256,0.4404065,0.9647761,1.0177854,1.0342155
4,0.0883586,1.007063,0.0496221,0.1586514,0.4251795,0.2553666,0.4413535,1.0199214,1.0262948,1.001951
4,0.0776084,1.0260055,0.0542395,0.144963,0.4496526,0.1574568,0.4277387,1.0299994,0.9972129,1.0189412
4,0.0752817,1.0247183,0.0837981,0.1398293,0.4513896,0.2305128,0.3649915,0.9816681,1.10609,1.0281945
4,0.0965967,1.0012912,0.0568679,0.1669794,0.4563423,0.1504007,0.4138355,1.0572118,0.990699,1.0432804
4,0.0552232,1.0702304,0.0370962,0.1061337,0.5051654,0.0746078,0.4383757,0.99697,1.07651,1.0892455
4,0.0786763,1.0113167,0.0770326,0.2179378,0.4565136,0.547766,0.3789956,1.0701104,1.078527,1.0666978
4,0.0483276,0.9684852,0.0694558,0.2075194,0.4100583,0.3256427,0.388979,0.9923947,1.0614792,1.0062184
4,0.0514722,1.0555567,0.040958,0.1071012,0.4873617,0.0508618,0.4445046,1.0093015,0.9666928,0.9897198
4,0.067014,1.0082485,0.0631721,0.1747027,0.4767961,0.1764922,0.3964299,1.0622238,0.9527231,1.0288972
4,0.059237,0.9366355,0.0686123,0.1563379,0.5227724,0.1290849,0.4163328,1.0742583,0.9749406,1.0316619
4,0.0625724,0.9394828,0.0811983,0.1508333,0.4448083,0.2521196,0.3522205,0.9834213,0.9834398,1.0535783
4,0.0598828,1.0060285,0.061224,0.1709549,0.4482233,0.1335842,0.3650977,1.0312551,1.0047023,1.0105996
4,0.0688668,0.9940501,0.0370298,0.1142619,0.4553607,0.0615717,0.4667676,0.9196315,0.9369357,1.0287082
4,0.068304,1.0066193,0.057574,0.1522213,0.4342075,0.222713,0.400858,0.9924852,1.0580338,1.0098997
4,0.0468725,0.988665,0.0810772,0.1778291,0.4009073,0.2609941,0.3912736,0.938012,1.0184902,0.9575092
4,0.0629852,1.0289509,0.0503209,0.1525275,0.4579051,0.0954827,0.4367313,1.063189,0.9774865,0.9605342
4,0.0467273,0.9995848,0.0560166,0.1836817,0.4534229,0.2398743,0.3851016,1.055669,0.9988759,1.0275271
4,0.0705731,0.9512056,0.0682794,0.1797126,0.4290173,0.3049094,0.3721554,1.0134456,1.0648501,1.0265245
4,0.0649332,1.0600712,0.0775069,0.1272795,0.4383404,0.1460398,0.3893409,0.9685363,0.9947095,1.069717
4,0.0457507,1.0132232,0.0711805,0.1500858,0.4668587,0.231114,0.386221,1.0147377,1.0104286,1.1126161
4,0.064619,1.0413202,0.0553544,0.1633902,0.4901106,0.1292929,0.3936513,1.049372,0.905957,0.9637413
4,0.1062293,1.0770372,0.0577109,0.1184653,0.5182495,0.0716165,0.4393479,1.0043845,1.0466984,1.0103825
4,0.0802067,0.9885147,0.0706494,0.1635361,0.4210139,0.2078533,0.4263996,0.9292681,0.9156584,0.9857578
4,0.0583029,1.0060171,0.0572496,0.1468891,0.5388739,0.231775,0.345665,0.962526,0.9772421,0.9328578
4,0.0805032,1.0754458,0.0497653,0.1273526,0.4779193,0.0524302,0.4818591,1.0714772,0.8967891,1.0478288
4,0.0657491,1.0152953,0.0611778,0.1174122,0.4904137,0.0702249,0.356022,0.9614941,1.0479549,1.0120203
4,0.0786399,1.0179092,0.0556269,0.1496762,0.4522429,0.1817108,0.367296,0.9981096,1.0174256,1.0313329
4,0.0650695,1.09039,0.0433849,0.1741389,0.5386183,0.1197152,0.3939866,0.9731944,0.9191005,1.1219108
4,0.0674767,1.0200089,0.0564375,0.1392975,0.4887813,0.085541,0.4606126,1.0625359,1.0262928,0.9611888
4,0.0757903,1.0206552,0.044542,0.1413767,0.48101,0.0406356,0.4260061,0.9579564,1.0363235,1.0774797
4,0.0503032,1.0631861,0.0437345,0.13121,0.5100037,0.1012947,0.4809021,1.0664996,1.0523586,1.0843715
4,0.0638684,0.9839371,0.0621964,0.1414936,0.460521,0.1134745,0.4382053,1.0268105,0.9764274,1.0109405
4,0.0512811,0.9507198,0.0531134,0.1230557,0.4934973,0.1026359,0.4011357,1.1230067,1.0674668,1.0098653
4,0.0717431,0.9970783,0.0606256,0.1936211,0.4227892,0.3280614,0.2830474,1.0127462,0.9366151,1.0181619
4,0.088753,1.0019666,0.0533231,0.1418809,0.4617971,0.2031599,0.3813338,1.0215004,0.9986822,0.9664409
4,0.0661836,0.9413666,0.0603947,0.1770811,0.4845027,0.1939696,0.456592,0.9370158,0.9577546,0.9872486
4,0.079131,0.9268767,0.0556311,0.173783,0.4505884,0.2708504,0.3888217,0.9702418,1.0473552,1.0262348
4,0.0637186,0.9769393,0.0687607,0.1162829,0.4951969,0.092174,0.408022,1.1207245,0.9816553,1.016681
4,0.0711001,1.114696,0.0769765,0.2295509,0.5094229,0.3690097,0.4025863,1.0328536,1.0282501,1.0361385
4,0.0946737,0.9574642,0.0538526,0.1497968,0.4835051,0.1107925,0.4477107,1.0054598,1.0338681,1.0420011
4,0.0745433,0.9775763,0.0749297,0.1534136,0.4580724,0.1436637,0.4280747,0.9583656,1.0086782,1.020072
4,0.0696853,0.9709782,0.0418799,0.1192616,0.48253,0.1120454,0.4825513,1.0109945,1.0501702,1.0149008
4,0.064448,0.9666333,0.0670957,0.1806188,0.4294086,0.2764761,0.3834818,1.0191441,1.0578705,0.8737966
4,0.0949769,0.9885827,0.0434825,0.1137286,0.4414647,0.1011556,0.4184805,0.9228156,1.0054119,1.0288628
4,0.058651,1.0546613,0.0456391,0.1489255,0.4321914,0.0793078,0.3636581,0.9625771,0.9264905,0.9565313
4,0.0698695,0.9334347,0.071021,0.188304,0.4305643,0.2093124,0.3162034,0.9417533,0.9596434,0.9009665
4,0.0765577,0.9597324,0.060173,0.1590539,0.4701284,0.2740943,0.3708788,1.0200861,1.0657177,0.988477
4,0.0742549,0.9623,0.0518141,0.1101487,0.4476957,0.0678844,0.4104278,1.0641516,1.0058834,1.010334
